la_code,msoa_code
E07000221,E02006507
E07000221,E02006508
E07000221,E02006509
E07000221,E02006510
E07000221,E02006511
E07000221,E02006512
E07000221,E02006513
E07000221,E02006514
E07000221,E02006515
E07000221,E02006516
E07000221,E02006517
E07000221,E02006518
E07000222,E02006519
E07000222,E02006520
E07000222,E02006521
E07000222,E02006522
E07000222,E02006523
E07000222,E02006524
E07000222,E02006525
E07000222,E02006526
E07000222,E02006527
E07000222,E02006528
E07000222,E02006529
E07000222,E02006530
E07000222,E02006531
E07000222,E02006532
E07000222,E02006533
E07000234,E02006696
E07000234,E02006697
E07000234,E02006698
E07000234,E02006699
E07000234,E02006700
E07000234,E02006701
E07000234,E02006702
E07000234,E02006703
E07000234,E02006704
E07000234,E02006705
E07000234,E02006706
E07000234,E02006707
E07000234,E02006708
E07000234,E02006709
E07000235,E02006710
E07000235,E02006711
E07000235,E02006712
E07000235,E02006713
E07000235,E02006714
E07000235,E02006715
E07000235,E02006716
E07000235,E02006717
E07000235,E02006718
E07000235,E02006719
E07000235,E02006720
E07000236,E02006721
E07000236,E02006722
E07000236,E02006723
E07000236,E02006724
E07000236,E02006725
E07000236,E02006726
E07000236,E02006727
E07000236,E02006728
E07000236,E02006729
E07000236,E02006730
E07000236,E02006731
E07000236,E02006732
E07000236,E02006733
E07000237,E02006734
E07000237,E02006735
E07000237,E02006736
E07000237,E02006737
E07000237,E02006738
E07000237,E02006739
E07000237,E02006740
E07000237,E02006741
E07000237,E02006742
E07000237,E02006743
E07000237,E02006744
E07000237,E02006745
E07000237,E02006746
E07000237,E02006747
E07000238,E02006748
E07000238,E02006749
E07000238,E02006750
E07000238,E02006751
E07000238,E02006752
E07000238,E02006753
E07000238,E02006754
E07000238,E02006755
E07000238,E02006756
E07000238,E02006757
E07000238,E02006758
E07000238,E02006759
E07000238,E02006760
E07000238,E02006761
E07000238,E02006762
E07000238,E02006763
E07000238,E02006764
E07000238,E02006765
E07000238,E02006766
E07000239,E02006767
E07000239,E02006768
E07000239,E02006769
E07000239,E02006770
E07000239,E02006771
E07000239,E02006772
E07000239,E02006773
E07000239,E02006774
E07000239,E02006775
E07000239,E02006776
E07000239,E02006777
E07000239,E02006778
E07000239,E02006779
E07000239,E02006780
E08000025,E02001827
E08000025,E02001828
E08000025,E02001829
E08000025,E02001830
E08000025,E02001831
E08000025,E02001832
E08000025,E02001833
E08000025,E02001834
E08000025,E02001835
E08000025,E02001836
E08000025,E02001837
E08000025,E02001838
E08000025,E02001839
E08000025,E02001840
E08000025,E02001841
E08000025,E02001842
E08000025,E02001843
E08000025,E02001844
E08000025,E02001845
E08000025,E02001846
E08000025,E02001847
E08000025,E02001848
E08000025,E02001849
E08000025,E02001850
E08000025,E02001851
E08000025,E02001852
E08000025,E02001854
E08000025,E02001855
E08000025,E02001856
E08000025,E02001857
E08000025,E02001858
E08000025,E02001859
E08000025,E02001860
E08000025,E02001861
E08000025,E02001862
E08000025,E02001863
E08000025,E02001864
E08000025,E02001865
E08000025,E02001866
E08000025,E02001867
E08000025,E02001868
E08000025,E02001869
E08000025,E02001870
E08000025,E02001871
E08000025,E02001872
E08000025,E02001873
E08000025,E02001874
E08000025,E02001875
E08000025,E02001876
E08000025,E02001877
E08000025,E02001878
E08000025,E02001879
E08000025,E02001880
E08000025,E02001881
E08000025,E02001882
E08000025,E02001883
E08000025,E02001884
E08000025,E02001886
E08000025,E02001888
E08000025,E02001889
E08000025,E02001890
E08000025,E02001892
E08000025,E02001893
E08000025,E02001895
E08000025,E02001896
E08000025,E02001897
E08000025,E02001898
E08000025,E02001899
E08000025,E02001900
E08000025,E02001901
E08000025,E02001902
E08000025,E02001903
E08000025,E02001904
E08000025,E02001905
E08000025,E02001906
E08000025,E02001907
E08000025,E02001908
E08000025,E02001909
E08000025,E02001910
E08000025,E02001911
E08000025,E02001913
E08000025,E02001914
E08000025,E02001915
E08000025,E02001916
E08000025,E02001918
E08000025,E02001919
E08000025,E02001920
E08000025,E02001921
E08000025,E02001922
E08000025,E02001923
E08000025,E02001924
E08000025,E02001925
E08000025,E02001926
E08000025,E02001927
E08000025,E02001928
E08000025,E02001929
E08000025,E02001930
E08000025,E02001931
E08000025,E02001932
E08000025,E02001933
E08000025,E02001934
E08000025,E02001935
E08000025,E02001936
E08000025,E02001937
E08000025,E02001938
E08000025,E02001939
E08000025,E02001941
E08000025,E02001942
E08000025,E02001943
E08000025,E02001944
E08000025,E02001945
E08000025,E02001946
E08000025,E02001947
E08000025,E02001948
E08000025,E02001949
E08000025,E02001950
E08000025,E02001951
E08000025,E02001952
E08000025,E02001953
E08000025,E02001954
E08000025,E02001955
E08000025,E02001956
E08000025,E02001957
E08000025,E02006807
E08000025,E02006809
E08000025,E02006895
E08000025,E02006896
E08000025,E02006897
E08000025,E02006898
E08000025,E02006899
E08000025,E02006900
E08000025,E02006901
E08000026,E02001958
E08000026,E02001959
E08000026,E02001961
E08000026,E02001962
E08000026,E02001963
E08000026,E02001964
E08000026,E02001965
E08000026,E02001966
E08000026,E02001967
E08000026,E02001968
E08000026,E02001969
E08000026,E02001970
E08000026,E02001971
E08000026,E02001972
E08000026,E02001973
E08000026,E02001974
E08000026,E02001975
E08000026,E02001976
E08000026,E02001977
E08000026,E02001978
E08000026,E02001979
E08000026,E02001980
E08000026,E02001981
E08000026,E02001982
E08000026,E02001983
E08000026,E02001984
E08000026,E02001985
E08000026,E02001986
E08000026,E02001987
E08000026,E02001988
E08000026,E02001989
E08000026,E02001990
E08000026,E02001991
E08000026,E02001992
E08000026,E02001993
E08000026,E02001994
E08000026,E02001995
E08000026,E02001996
E08000026,E02001997
E08000026,E02001998
E08000026,E02001999
E08000026,E02006805
E08000027,E02002000
E08000027,E02002001
E08000027,E02002002
E08000027,E02002003
E08000027,E02002004
E08000027,E02002005
E08000027,E02002006
E08000027,E02002007
E08000027,E02002008
E08000027,E02002009
E08000027,E02002010
E08000027,E02002011
E08000027,E02002012
E08000027,E02002013
E08000027,E02002014
E08000027,E02002015
E08000027,E02002016
E08000027,E02002017
E08000027,E02002018
E08000027,E02002019
E08000027,E02002020
E08000027,E02002021
E08000027,E02002022
E08000027,E02002023
E08000027,E02002024
E08000027,E02002025
E08000027,E02002026
E08000027,E02002027
E08000027,E02002028
E08000027,E02002029
E08000027,E02002030
E08000027,E02002031
E08000027,E02002032
E08000027,E02002033
E08000027,E02002034
E08000027,E02002035
E08000027,E02002036
E08000027,E02002037
E08000027,E02002038
E08000027,E02002039
E08000027,E02002040
E08000027,E02002041
E08000027,E02002042
E08000028,E02002043
E08000028,E02002044
E08000028,E02002045
E08000028,E02002046
E08000028,E02002047
E08000028,E02002048
E08000028,E02002049
E08000028,E02002051
E08000028,E02002052
E08000028,E02002053
E08000028,E02002054
E08000028,E02002055
E08000028,E02002056
E08000028,E02002057
E08000028,E02002058
E08000028,E02002059
E08000028,E02002060
E08000028,E02002061
E08000028,E02002062
E08000028,E02002063
E08000028,E02002064
E08000028,E02002065
E08000028,E02002066
E08000028,E02002067
E08000028,E02002068
E08000028,E02002069
E08000028,E02002070
E08000028,E02002071
E08000028,E02002072
E08000028,E02002073
E08000028,E02002074
E08000028,E02002075
E08000028,E02002076
E08000028,E02002077
E08000028,E02002078
E08000028,E02002079
E08000028,E02002080
E08000028,E02006810
E08000029,E02002081
E08000029,E02002082
E08000029,E02002083
E08000029,E02002084
E08000029,E02002085
E08000029,E02002086
E08000029,E02002087
E08000029,E02002088
E08000029,E02002089
E08000029,E02002090
E08000029,E02002091
E08000029,E02002092
E08000029,E02002093
E08000029,E02002094
E08000029,E02002095
E08000029,E02002096
E08000029,E02002097
E08000029,E02002098
E08000029,E02002099
E08000029,E02002101
E08000029,E02002102
E08000029,E02002103
E08000029,E02002104
E08000029,E02002105
E08000029,E02002106
E08000029,E02002107
E08000029,E02002108
E08000029,E02002109
E08000029,E02006808
E08000030,E02002110
E08000030,E02002111
E08000030,E02002112
E08000030,E02002113
E08000030,E02002114
E08000030,E02002115
E08000030,E02002116
E08000030,E02002117
E08000030,E02002118
E08000030,E02002119
E08000030,E02002120
E08000030,E02002121
E08000030,E02002122
E08000030,E02002123
E08000030,E02002124
E08000030,E02002125
E08000030,E02002126
E08000030,E02002127
E08000030,E02002128
E08000030,E02002129
E08000030,E02002130
E08000030,E02002131
E08000030,E02002132
E08000030,E02002133
E08000030,E02002134
E08000030,E02002135
E08000030,E02002136
E08000030,E02002137
E08000030,E02002138
E08000030,E02002139
E08000030,E02002140
E08000030,E02002141
E08000030,E02002142
E08000030,E02002143
E08000030,E02002144
E08000030,E02002145
E08000030,E02002146
E08000030,E02002147
E08000030,E02002148
E08000031,E02002149
E08000031,E02002150
E08000031,E02002151
E08000031,E02002152
E08000031,E02002153
E08000031,E02002154
E08000031,E02002155
E08000031,E02002156
E08000031,E02002157
E08000031,E02002158
E08000031,E02002159
E08000031,E02002160
E08000031,E02002161
E08000031,E02002162
E08000031,E02002163
E08000031,E02002164
E08000031,E02002165
E08000031,E02002166
E08000031,E02002167
E08000031,E02002168
E08000031,E02002169
E08000031,E02002170
E08000031,E02002171
E08000031,E02002174
E08000031,E02002175
E08000031,E02002176
E08000031,E02002177
E08000031,E02002178
E08000031,E02002179
E08000031,E02002180
E08000031,E02002181
E08000031,E02002182
E08000031,E02006894
E06000031,E02003237
E06000031,E02003238
E06000031,E02003239
E06000031,E02003240
E06000031,E02003241
E06000031,E02003242
E06000031,E02003243
E06000031,E02003244
E06000031,E02003245
E06000031,E02003246
E06000031,E02003247
E06000031,E02003248
E06000031,E02003249
E06000031,E02003250
E06000031,E02003251
E06000031,E02003252
E06000031,E02003253
E06000031,E02003254
E06000031,E02003255
E06000031,E02003257
E06000031,E02006877
E06000031,E02006878
E06000032,E02003258
E06000032,E02003259
E06000032,E02003260
E06000032,E02003261
E06000032,E02003262
E06000032,E02003263
E06000032,E02003264
E06000032,E02003265
E06000032,E02003266
E06000032,E02003267
E06000032,E02003268
E06000032,E02003269
E06000032,E02003270
E06000032,E02003271
E06000032,E02003272
E06000032,E02003273
E06000032,E02003274
E06000032,E02003275
E06000032,E02003276
E06000032,E02003277
E06000032,E02003278
E06000033,E02003279
E06000033,E02003280
E06000033,E02003281
E06000033,E02003282
E06000033,E02003283
E06000033,E02003284
E06000033,E02003285
E06000033,E02003286
E06000033,E02003287
E06000033,E02003288
E06000033,E02003289
E06000033,E02003290
E06000033,E02003291
E06000033,E02003292
E06000033,E02003293
E06000033,E02003294
E06000033,E02003295
E06000034,E02003296
E06000034,E02003297
E06000034,E02003298
E06000034,E02003299
E06000034,E02003300
E06000034,E02003301
E06000034,E02003302
E06000034,E02003303
E06000034,E02003304
E06000034,E02003305
E06000034,E02003307
E06000034,E02003308
E06000034,E02003309
E06000034,E02003310
E06000034,E02003311
E06000034,E02003312
E06000034,E02003313
E06000034,E02006859
E06000034,E02006926
E06000055,E02003616
E06000055,E02003617
E06000055,E02003618
E06000055,E02003619
E06000055,E02003620
E06000055,E02003621
E06000055,E02003622
E06000055,E02003623
E06000055,E02003624
E06000055,E02003625
E06000055,E02003626
E06000055,E02003627
E06000055,E02003628
E06000055,E02003629
E06000055,E02003630
E06000055,E02003631
E06000055,E02003632
E06000055,E02003633
E06000055,E02003634
E06000055,E02003635
E06000056,E02003599
E06000056,E02003600
E06000056,E02003601
E06000056,E02003602
E06000056,E02003603
E06000056,E02003604
E06000056,E02003605
E06000056,E02003606
E06000056,E02003607
E06000056,E02003608
E06000056,E02003609
E06000056,E02003610
E06000056,E02003611
E06000056,E02003612
E06000056,E02003613
E06000056,E02003614
E06000056,E02003615
E06000056,E02003636
E06000056,E02003637
E06000056,E02003638
E06000056,E02003639
E06000056,E02003640
E06000056,E02003641
E06000056,E02003642
E06000056,E02003643
E06000056,E02003644
E06000056,E02003645
E06000056,E02003646
E06000056,E02003647
E06000056,E02003648
E06000056,E02003649
E06000056,E02003650
E06000056,E02003651
E07000008,E02003719
E07000008,E02003720
E07000008,E02003721
E07000008,E02003722
E07000008,E02003723
E07000008,E02003724
E07000008,E02003725
E07000008,E02003726
E07000008,E02003727
E07000008,E02003728
E07000008,E02003729
E07000008,E02003730
E07000008,E02003731
E07000009,E02003732
E07000009,E02003733
E07000009,E02003734
E07000009,E02003735
E07000009,E02003736
E07000009,E02003737
E07000009,E02003738
E07000009,E02003739
E07000009,E02003740
E07000009,E02006825
E07000010,E02003742
E07000010,E02003743
E07000010,E02003744
E07000010,E02003745
E07000010,E02003746
E07000010,E02003747
E07000010,E02003748
E07000010,E02003749
E07000010,E02003750
E07000010,E02003751
E07000010,E02003752
E07000011,E02003753
E07000011,E02003754
E07000011,E02003755
E07000011,E02003756
E07000011,E02003757
E07000011,E02003758
E07000011,E02003759
E07000011,E02003760
E07000011,E02003761
E07000011,E02003762
E07000011,E02003763
E07000011,E02003764
E07000011,E02003765
E07000011,E02003766
E07000011,E02003767
E07000011,E02003768
E07000011,E02003769
E07000011,E02003770
E07000011,E02003771
E07000011,E02003772
E07000011,E02003773
E07000011,E02003774
E07000012,E02003775
E07000012,E02003776
E07000012,E02003777
E07000012,E02003778
E07000012,E02003779
E07000012,E02003780
E07000012,E02003781
E07000012,E02003783
E07000012,E02003784
E07000012,E02003785
E07000012,E02003786
E07000012,E02003787
E07000012,E02003788
E07000012,E02003789
E07000012,E02003790
E07000012,E02003791
E07000012,E02003792
E07000012,E02003793
E07000012,E02006873
E07000012,E02006874
E07000066,E02004424
E07000066,E02004425
E07000066,E02004426
E07000066,E02004427
E07000066,E02004428
E07000066,E02004429
E07000066,E02004430
E07000066,E02004431
E07000066,E02004432
E07000066,E02004433
E07000066,E02004434
E07000066,E02004435
E07000066,E02004436
E07000066,E02004437
E07000066,E02004438
E07000066,E02004439
E07000066,E02004440
E07000066,E02004441
E07000066,E02004442
E07000066,E02004443
E07000066,E02004444
E07000066,E02004445
E07000067,E02004446
E07000067,E02004447
E07000067,E02004448
E07000067,E02004449
E07000067,E02004450
E07000067,E02004451
E07000067,E02004452
E07000067,E02004453
E07000067,E02004454
E07000067,E02004455
E07000067,E02004456
E07000067,E02004457
E07000067,E02004458
E07000067,E02004459
E07000067,E02004460
E07000067,E02004461
E07000067,E02004462
E07000067,E02004463
E07000068,E02004464
E07000068,E02004465
E07000068,E02004466
E07000068,E02004467
E07000068,E02004468
E07000068,E02004469
E07000068,E02004470
E07000068,E02004471
E07000068,E02004472
E07000069,E02004473
E07000069,E02004474
E07000069,E02004475
E07000069,E02004476
E07000069,E02004477
E07000069,E02004478
E07000069,E02004479
E07000069,E02004480
E07000069,E02004481
E07000069,E02004482
E07000069,E02004483
E07000069,E02004484
E07000070,E02004485
E07000070,E02004486
E07000070,E02004487
E07000070,E02004488
E07000070,E02004489
E07000070,E02004490
E07000070,E02004491
E07000070,E02004492
E07000070,E02004493
E07000070,E02004494
E07000070,E02004495
E07000070,E02004496
E07000070,E02004497
E07000070,E02004498
E07000070,E02004499
E07000070,E02004500
E07000070,E02004501
E07000070,E02004502
E07000070,E02004503
E07000070,E02004504
E07000070,E02004505
E07000071,E02004506
E07000071,E02004507
E07000071,E02004508
E07000071,E02004509
E07000071,E02004512
E07000071,E02004513
E07000071,E02004514
E07000071,E02004515
E07000071,E02004516
E07000071,E02004517
E07000071,E02004518
E07000071,E02004519
E07000071,E02004520
E07000071,E02004521
E07000071,E02004522
E07000071,E02004523
E07000071,E02004524
E07000071,E02004525
E07000071,E02004526
E07000071,E02006922
E07000072,E02004527
E07000072,E02004528
E07000072,E02004529
E07000072,E02004530
E07000072,E02004531
E07000072,E02004532
E07000072,E02004533
E07000072,E02004534
E07000072,E02004535
E07000072,E02004536
E07000072,E02004537
E07000072,E02004538
E07000072,E02004539
E07000072,E02004540
E07000072,E02004541
E07000072,E02004542
E07000072,E02004543
E07000073,E02004544
E07000073,E02004545
E07000073,E02004546
E07000073,E02004547
E07000073,E02004548
E07000073,E02004549
E07000073,E02004550
E07000073,E02004551
E07000073,E02004552
E07000073,E02004553
E07000073,E02004554
E07000074,E02004555
E07000074,E02004556
E07000074,E02004557
E07000074,E02004558
E07000074,E02004559
E07000074,E02004560
E07000074,E02004561
E07000074,E02004562
E07000075,E02004563
E07000075,E02004564
E07000075,E02004565
E07000075,E02004566
E07000075,E02004567
E07000075,E02004568
E07000075,E02004569
E07000075,E02004570
E07000075,E02004571
E07000075,E02004572
E07000076,E02004573
E07000076,E02004574
E07000076,E02004575
E07000076,E02004576
E07000076,E02004577
E07000076,E02004578
E07000076,E02004579
E07000076,E02004580
E07000076,E02004581
E07000076,E02004582
E07000076,E02004583
E07000076,E02004584
E07000076,E02004585
E07000076,E02004586
E07000076,E02004587
E07000076,E02004588
E07000076,E02004589
E07000076,E02004590
E07000077,E02004591
E07000077,E02004592
E07000077,E02004593
E07000077,E02004594
E07000077,E02004595
E07000077,E02004596
E07000077,E02004597
E07000077,E02004598
E07000077,E02004599
E07000095,E02004843
E07000095,E02004844
E07000095,E02004845
E07000095,E02004846
E07000095,E02004847
E07000095,E02004848
E07000095,E02004849
E07000095,E02004850
E07000095,E02004851
E07000095,E02004852
E07000095,E02004853
E07000095,E02004854
E07000095,E02004855
E07000096,E02004856
E07000096,E02004857
E07000096,E02004858
E07000096,E02004859
E07000096,E02004860
E07000096,E02004861
E07000096,E02004862
E07000096,E02004863
E07000096,E02004864
E07000096,E02004865
E07000096,E02004866
E07000096,E02004867
E07000096,E02004868
E07000096,E02004869
E07000096,E02004870
E07000096,E02004871
E07000096,E02004872
E07000096,E02004873
E07000096,E02004874
E07000096,E02004875
E07000096,E02004876
E07000096,E02004877
E07000097,E02004878
E07000097,E02004879
E07000097,E02004880
E07000097,E02004881
E07000097,E02004882
E07000097,E02004883
E07000097,E02004884
E07000097,E02004885
E07000097,E02004886
E07000097,E02004887
E07000097,E02004888
E07000097,E02004889
E07000097,E02004890
E07000097,E02004891
E07000097,E02004892
E07000097,E02004893
E07000097,E02004894
E07000097,E02004895
E07000098,E02004896
E07000098,E02004897
E07000098,E02004898
E07000098,E02004899
E07000098,E02004900
E07000098,E02004901
E07000098,E02004902
E07000098,E02004903
E07000098,E02004904
E07000098,E02004905
E07000098,E02004906
E07000098,E02004907
E07000098,E02004908
E07000099,E02004909
E07000099,E02004910
E07000099,E02004911
E07000099,E02004912
E07000099,E02004913
E07000099,E02004914
E07000099,E02004915
E07000099,E02004916
E07000099,E02004917
E07000099,E02004918
E07000099,E02004919
E07000099,E02004920
E07000099,E02004921
E07000099,E02004922
E07000099,E02004923
E07000100,E02004924
E07000100,E02004925
E07000100,E02004926
E07000100,E02004927
E07000100,E02004928
E07000100,E02004929
E07000100,E02004930
E07000100,E02004931
E07000100,E02004932
E07000100,E02004933
E07000100,E02004934
E07000100,E02004935
E07000100,E02004936
E07000100,E02004937
E07000100,E02004938
E07000100,E02004939
E07000100,E02004940
E07000100,E02004941
E07000100,E02004942
E07000100,E02004943
E07000101,E02004944
E07000101,E02004945
E07000101,E02004946
E07000101,E02004947
E07000101,E02004948
E07000101,E02004949
E07000101,E02004950
E07000101,E02004951
E07000101,E02004952
E07000101,E02004953
E07000101,E02004954
E07000101,E02004955
E07000102,E02004956
E07000102,E02004957
E07000102,E02004958
E07000102,E02004959
E07000102,E02004960
E07000102,E02004961
E07000102,E02004962
E07000102,E02004963
E07000102,E02004964
E07000102,E02004965
E07000102,E02004966
E07000102,E02004967
E07000103,E02004968
E07000103,E02004969
E07000103,E02004970
E07000103,E02004971
E07000103,E02004972
E07000103,E02004973
E07000103,E02004974
E07000103,E02004975
E07000103,E02004976
E07000103,E02004977
E07000103,E02004978
E07000103,E02004979
E07000104,E02004980
E07000104,E02004981
E07000104,E02004982
E07000104,E02004983
E07000104,E02004984
E07000104,E02004985
E07000104,E02004986
E07000104,E02004987
E07000104,E02004988
E07000104,E02004989
E07000104,E02004990
E07000104,E02004991
E07000104,E02004992
E07000104,E02004993
E07000104,E02004994
E07000104,E02004995
E07000143,E02005503
E07000143,E02005504
E07000143,E02005505
E07000143,E02005506
E07000143,E02005507
E07000143,E02005508
E07000143,E02005509
E07000143,E02005510
E07000143,E02005511
E07000143,E02005512
E07000143,E02005513
E07000143,E02005514
E07000143,E02005515
E07000143,E02005516
E07000143,E02005517
E07000143,E02005518
E07000143,E02005519
E07000144,E02005520
E07000144,E02005521
E07000144,E02005522
E07000144,E02005523
E07000144,E02005524
E07000144,E02005525
E07000144,E02005526
E07000144,E02005527
E07000144,E02005528
E07000144,E02005529
E07000144,E02005530
E07000144,E02005531
E07000144,E02005532
E07000144,E02005533
E07000144,E02005534
E07000144,E02005535
E07000144,E02005536
E07000144,E02005537
E07000145,E02005538
E07000145,E02005539
E07000145,E02005540
E07000145,E02005541
E07000145,E02005542
E07000145,E02005543
E07000145,E02005544
E07000145,E02005545
E07000145,E02005546
E07000145,E02005547
E07000145,E02005548
E07000145,E02005549
E07000145,E02005550
E07000146,E02005551
E07000146,E02005552
E07000146,E02005553
E07000146,E02005554
E07000146,E02005555
E07000146,E02005556
E07000146,E02005557
E07000146,E02005558
E07000146,E02005559
E07000146,E02005560
E07000146,E02005561
E07000146,E02005562
E07000146,E02005563
E07000146,E02005564
E07000146,E02005565
E07000146,E02005566
E07000146,E02005567
E07000146,E02005568
E07000146,E02005569
E07000147,E02005570
E07000147,E02005571
E07000147,E02005572
E07000147,E02005573
E07000147,E02005574
E07000147,E02005575
E07000147,E02005576
E07000147,E02005577
E07000147,E02005578
E07000147,E02005579
E07000147,E02005580
E07000147,E02005581
E07000147,E02005582
E07000147,E02005583
E07000148,E02005584
E07000148,E02005585
E07000148,E02005586
E07000148,E02005587
E07000148,E02005588
E07000148,E02005589
E07000148,E02005590
E07000148,E02005592
E07000148,E02005593
E07000148,E02005594
E07000148,E02005595
E07000148,E02005596
E07000148,E02006907
E07000148,E02006908
E07000149,E02005597
E07000149,E02005598
E07000149,E02005599
E07000149,E02005600
E07000149,E02005601
E07000149,E02005602
E07000149,E02005603
E07000149,E02005604
E07000149,E02005605
E07000149,E02005606
E07000149,E02005607
E07000149,E02005608
E07000149,E02005609
E07000149,E02005610
E07000149,E02005611
E07000200,E02006227
E07000200,E02006228
E07000200,E02006229
E07000200,E02006230
E07000200,E02006231
E07000200,E02006232
E07000200,E02006233
E07000200,E02006234
E07000200,E02006235
E07000200,E02006236
E07000200,E02006237
E07000201,E02006238
E07000201,E02006239
E07000201,E02006240
E07000201,E02006241
E07000201,E02006242
E07000201,E02006243
E07000201,E02006826
E07000202,E02006245
E07000202,E02006246
E07000202,E02006247
E07000202,E02006248
E07000202,E02006249
E07000202,E02006250
E07000202,E02006251
E07000202,E02006252
E07000202,E02006253
E07000202,E02006254
E07000202,E02006255
E07000202,E02006256
E07000202,E02006257
E07000202,E02006258
E07000202,E02006259
E07000202,E02006260
E07000203,E02006261
E07000203,E02006262
E07000203,E02006263
E07000203,E02006264
E07000203,E02006265
E07000203,E02006266
E07000203,E02006267
E07000203,E02006268
E07000203,E02006269
E07000203,E02006270
E07000203,E02006271
E07000203,E02006272
E07000204,E02006273
E07000204,E02006274
E07000204,E02006275
E07000204,E02006276
E07000204,E02006277
E07000204,E02006278
E07000204,E02006279
E07000204,E02006280
E07000204,E02006281
E07000204,E02006282
E07000204,E02006283
E07000204,E02006284
E07000204,E02006285
E07000204,E02006286
E07000205,E02006287
E07000205,E02006288
E07000205,E02006289
E07000205,E02006290
E07000205,E02006291
E07000205,E02006292
E07000205,E02006293
E07000205,E02006294
E07000205,E02006295
E07000205,E02006296
E07000205,E02006297
E07000205,E02006298
E07000205,E02006299
E07000205,E02006300
E07000205,E02006301
E07000206,E02006302
E07000206,E02006303
E07000206,E02006304
E07000206,E02006305
E07000206,E02006306
E07000206,E02006307
E07000206,E02006308
E07000206,E02006309
E07000206,E02006310
E07000206,E02006311
E07000206,E02006312
E07000206,E02006313
E07000206,E02006314
E07000206,E02006315
E07000206,E02006316
E09000001,E02000001
E09000002,E02000002
E09000002,E02000003
E09000002,E02000004
E09000002,E02000005
E09000002,E02000007
E09000002,E02000008
E09000002,E02000009
E09000002,E02000010
E09000002,E02000011
E09000002,E02000012
E09000002,E02000013
E09000002,E02000014
E09000002,E02000015
E09000002,E02000016
E09000002,E02000017
E09000002,E02000018
E09000002,E02000019
E09000002,E02000020
E09000002,E02000021
E09000002,E02000022
E09000002,E02000023
E09000002,E02006799
E09000003,E02000024
E09000003,E02000025
E09000003,E02000026
E09000003,E02000027
E09000003,E02000028
E09000003,E02000029
E09000003,E02000030
E09000003,E02000031
E09000003,E02000032
E09000003,E02000033
E09000003,E02000034
E09000003,E02000035
E09000003,E02000036
E09000003,E02000037
E09000003,E02000038
E09000003,E02000039
E09000003,E02000040
E09000003,E02000041
E09000003,E02000042
E09000003,E02000043
E09000003,E02000044
E09000003,E02000045
E09000003,E02000046
E09000003,E02000047
E09000003,E02000048
E09000003,E02000049
E09000003,E02000050
E09000003,E02000051
E09000003,E02000052
E09000003,E02000053
E09000003,E02000054
E09000003,E02000055
E09000003,E02000056
E09000003,E02000057
E09000003,E02000058
E09000003,E02000059
E09000003,E02000060
E09000003,E02000061
E09000003,E02000062
E09000003,E02000063
E09000003,E02000064
E09000004,E02000065
E09000004,E02000066
E09000004,E02000067
E09000004,E02000068
E09000004,E02000069
E09000004,E02000070
E09000004,E02000071
E09000004,E02000072
E09000004,E02000073
E09000004,E02000074
E09000004,E02000075
E09000004,E02000077
E09000004,E02000078
E09000004,E02000079
E09000004,E02000080
E09000004,E02000081
E09000004,E02000082
E09000004,E02000083
E09000004,E02000084
E09000004,E02000085
E09000004,E02000086
E09000004,E02000087
E09000004,E02000088
E09000004,E02000089
E09000004,E02000090
E09000004,E02000091
E09000004,E02000092
E09000004,E02006785
E09000005,E02000093
E09000005,E02000094
E09000005,E02000095
E09000005,E02000096
E09000005,E02000097
E09000005,E02000098
E09000005,E02000099
E09000005,E02000100
E09000005,E02000101
E09000005,E02000102
E09000005,E02000103
E09000005,E02000104
E09000005,E02000105
E09000005,E02000106
E09000005,E02000107
E09000005,E02000108
E09000005,E02000109
E09000005,E02000110
E09000005,E02000111
E09000005,E02000112
E09000005,E02000113
E09000005,E02000114
E09000005,E02000115
E09000005,E02000116
E09000005,E02000117
E09000005,E02000118
E09000005,E02000119
E09000005,E02000120
E09000005,E02000121
E09000005,E02000122
E09000005,E02000123
E09000005,E02000124
E09000005,E02000125
E09000005,E02000126
E09000006,E02000127
E09000006,E02000128
E09000006,E02000130
E09000006,E02000131
E09000006,E02000132
E09000006,E02000133
E09000006,E02000134
E09000006,E02000135
E09000006,E02000136
E09000006,E02000137
E09000006,E02000138
E09000006,E02000139
E09000006,E02000140
E09000006,E02000141
E09000006,E02000142
E09000006,E02000144
E09000006,E02000145
E09000006,E02000146
E09000006,E02000147
E09000006,E02000148
E09000006,E02000149
E09000006,E02000150
E09000006,E02000151
E09000006,E02000152
E09000006,E02000153
E09000006,E02000154
E09000006,E02000155
E09000006,E02000156
E09000006,E02000157
E09000006,E02000158
E09000006,E02000159
E09000006,E02000160
E09000006,E02000161
E09000006,E02000162
E09000006,E02000163
E09000006,E02000165
E09000006,E02006782
E09000006,E02006787
E09000006,E02006789
E09000007,E02000166
E09000007,E02000167
E09000007,E02000168
E09000007,E02000169
E09000007,E02000170
E09000007,E02000171
E09000007,E02000172
E09000007,E02000173
E09000007,E02000174
E09000007,E02000175
E09000007,E02000176
E09000007,E02000177
E09000007,E02000178
E09000007,E02000179
E09000007,E02000180
E09000007,E02000181
E09000007,E02000182
E09000007,E02000183
E09000007,E02000184
E09000007,E02000185
E09000007,E02000186
E09000007,E02000187
E09000007,E02000188
E09000007,E02000189
E09000007,E02000190
E09000007,E02000191
E09000007,E02000192
E09000007,E02000193
E09000008,E02000194
E09000008,E02000195
